N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,M0P0,M0P1,class
1,0,0,1,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0.4990084202
0,1,1,0,1,2,0,2,0,1,0,1,1,0,0,0,1,0,0,0,1.0539913731
1,0,1,1,0,2,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.6555579526
0,2,1,0,1,2,0,0,0,1,0,1,0,0,0,0,2,0,0,1,-0.3237837979
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,-0.055567411
1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1.2854862168
0,0,1,1,1,2,0,2,0,0,2,1,1,1,0,0,1,0,0,1,-0.0839166541
1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,-0.3739312562
1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,2,0,1,0,-0.730048292
1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6579204003
1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,1,2,0,0,0,0.935101074
1,2,2,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,-0.2334813565
0,1,1,2,1,1,0,2,0,0,0,1,1,0,0,0,2,0,0,0,0.3828082914
1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0.8888997315
1,2,1,0,0,2,0,0,0,0,2,1,1,1,0,0,1,0,0,0,0.3443010147
1,1,0,0,1,1,0,2,2,2,1,1,1,1,0,0,1,0,1,0,-0.2443941834
0,1,1,0,0,0,0,2,0,1,1,0,1,0,1,1,2,0,1,0,0.3255178245
2,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.3772781445
0,0,0,0,2,0,0,1,1,2,1,0,2,0,0,0,1,0,1,0,0.3598459702
2,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.1707855352
0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.6976548739
0,0,1,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0.6851363869
1,0,0,1,0,1,0,1,0,0,0,0,1,2,1,0,0,1,0,0,1.008938329
0,1,0,0,1,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0.4587326193
0,1,1,0,1,1,0,2,1,1,0,0,1,1,1,0,1,0,0,1,0.2355059698
1,0,1,0,0,0,0,1,0,1,0,1,0,2,1,1,1,0,0,0,0.4262434222
0,1,1,1,1,2,0,1,1,0,1,0,0,0,0,1,2,0,1,0,0.7540837736
2,2,2,1,1,2,0,1,0,0,0,0,1,1,0,1,1,0,1,0,-0.7242929612
0,2,0,0,1,0,0,2,0,0,2,1,0,0,1,1,1,1,0,1,-0.3889335983
1,1,2,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,1,1,1.2619692334
0,0,0,0,0,2,0,1,1,1,1,2,1,2,0,0,2,0,1,0,-0.8018167991
2,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.0820627039
1,1,1,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,0,0,-0.1189129003
0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,2,0,0,1,-0.4287044202
0,0,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0.469674434
1,1,0,1,1,1,1,1,0,1,0,0,2,2,0,1,1,0,0,1,0.1064397569
1,2,0,0,1,2,0,0,0,0,0,1,1,0,1,1,0,0,0,2,-0.5152580996
1,0,1,1,1,0,0,1,0,0,1,2,0,1,0,1,2,0,1,0,0.3455972542
0,0,1,1,0,1,0,1,0,0,0,1,1,2,1,0,1,0,1,1,0.621988485
1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0.1203753844
1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0.6019528669
0,1,0,0,1,1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,-0.1846907885
1,1,1,2,0,0,0,1,1,0,0,0,1,0,1,0,2,1,0,1,0.0505063429
1,0,2,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0.7010657323
0,1,0,0,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,1,-0.580906664
1,1,1,2,0,2,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0.5006559686
0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0.0676008472
0,1,1,0,0,0,0,1,0,1,0,1,1,2,1,0,2,0,1,0,-0.0189049802
1,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,1,0,0,0,1.1105273125
1,1,2,1,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,1,-0.9160590062
0,1,0,0,0,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,1.225289712
0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,1,0,0,0,1,-0.7610835306
2,2,1,1,0,2,1,0,0,1,0,0,0,1,0,0,1,1,1,0,-0.3557225771
1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1.0876962529
1,0,1,1,1,1,0,1,0,1,0,0,1,2,0,0,2,1,0,0,0.8303835948
0,2,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,-0.1373928065
0,2,1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,2,0,-0.1577776726
0,2,0,1,1,2,0,1,0,1,0,2,0,1,0,0,0,1,0,1,-0.2035080722
0,1,0,2,1,2,0,1,0,0,1,0,1,1,0,0,0,0,1,0,-0.1223733496
0,1,2,0,1,2,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0.2556857139
0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0.5209359519
0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0.2783592076
1,1,0,1,0,2,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0.1648635613
0,1,0,1,0,2,0,0,1,1,1,1,0,2,0,1,2,0,1,1,0.3197887294
2,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0.2512664515
0,2,0,1,0,1,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0.1078535032
1,1,2,0,1,1,0,0,0,1,1,1,2,1,0,1,1,0,0,0,0.1527057226
1,0,1,0,1,1,0,1,0,0,1,2,1,0,0,0,1,0,1,0,0.4987599445
2,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,2,2,1,0,0.2991505402
0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0.3437752204
1,0,0,0,2,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1.1774364889
0,0,0,0,1,1,1,2,1,0,0,0,1,1,1,0,1,0,0,1,-0.2335392877
0,2,1,1,1,1,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1.2854810038
1,1,2,1,0,2,0,1,0,1,0,0,0,1,0,1,2,2,2,0,0.8150839758
1,1,0,1,0,1,0,1,0,1,0,1,2,0,0,0,0,0,2,1,0.7273698457
0,1,1,1,0,2,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.1237218211
0,0,0,0,1,0,0,2,0,0,1,0,0,1,1,0,0,0,1,1,0.873927315
0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,-0.4405043939
1,2,0,1,0,2,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.1467909461
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.6341676749
1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0.3972606168
1,1,1,1,2,1,0,0,0,0,1,0,1,0,0,1,1,1,1,2,0.5589642991
2,0,1,1,0,1,0,2,0,1,0,0,0,1,0,0,1,1,2,0,0.6469807129
1,1,0,1,1,1,0,2,0,1,1,2,2,0,0,0,0,1,0,0,0.6689219083
0,1,1,1,2,0,0,1,0,0,1,1,1,1,0,1,2,1,0,1,0.6213938605
0,0,2,1,1,0,0,1,0,1,0,0,2,2,1,0,2,0,0,0,-0.1901456544
0,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,-0.0709683494
0,2,1,0,1,1,0,1,0,2,1,1,1,1,0,0,1,1,0,1,-0.657805347
0,2,1,1,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,-0.2882586315
1,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0,0,1,2,2,0.2237448823
1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,2,0,0,0,1.0511701431
1,1,0,1,0,1,0,1,0,2,2,1,2,0,0,0,1,1,0,0,1.1855093678
1,1,1,1,1,2,0,1,0,0,0,1,2,0,0,0,0,0,1,0,-0.2318120956
1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0.1852482631
1,0,1,0,0,2,0,0,1,1,0,0,2,1,0,0,1,0,1,0,-0.9836362558
0,1,0,2,2,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0.7655981622
0,0,0,2,0,2,0,1,1,2,1,0,2,0,0,0,2,0,0,0,0.3266498853
1,2,0,1,0,2,0,0,0,0,1,0,1,0,1,1,1,0,2,1,0.08094699
0,2,1,1,1,1,0,0,1,1,2,0,1,1,1,0,1,0,0,0,0.868575779
0,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2,1,0.348015772
0,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.4381848603
1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.2182603314
2,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0.5365192456
0,1,0,1,2,2,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0.1142732095
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3679477772
2,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,-0.2510909435
0,1,1,1,1,1,0,1,1,0,2,0,1,0,1,0,1,2,1,1,0.6193527134
1,0,2,0,0,0,0,2,0,2,0,1,1,1,0,0,1,0,0,0,0.6857407771
2,1,1,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0.4613403726
0,1,2,0,0,1,0,0,0,0,0,1,1,0,1,2,2,0,1,1,0.8221552006
0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,-0.4730678123
1,0,0,0,1,1,0,2,0,2,0,0,1,0,1,0,1,0,1,0,2.0451117203
0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.1469773344
1,1,2,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,0,1,-0.6012086122
0,1,2,0,0,0,0,1,0,1,1,0,2,1,0,2,1,0,0,2,-0.2285405129
1,1,1,0,0,1,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0.4693085096
0,0,0,2,1,1,0,1,0,1,0,0,1,0,2,0,1,0,0,0,0.5254247392
0,1,1,0,0,1,0,1,0,1,2,0,1,0,0,0,1,0,0,0,0.0583354842
1,1,1,1,1,1,0,1,0,2,0,0,0,0,1,1,1,0,0,0,1.2442785341
0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0594194056
1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.7039622503
1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,-0.2867577658
0,2,1,0,1,0,0,0,1,2,0,0,0,1,0,0,2,1,1,0,-0.3067698384
0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.7645468392
0,1,1,0,1,2,0,1,0,1,2,1,1,1,1,0,1,0,1,0,0.6769616751
0,1,1,0,1,0,0,0,0,1,1,0,2,1,1,0,1,0,0,0,0.1394430227
2,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0.7522203299
0,0,0,1,0,1,0,2,0,1,1,1,1,1,0,1,1,0,1,1,0.8374047154
0,1,0,0,1,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0.9814362196
0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8383575712
1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1.4358113928
0,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,0,1.1666078225
0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,1,1,1,0,0.2569398757
1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0.8793460229
1,1,1,1,2,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.2680870477
0,2,0,1,0,2,0,1,0,2,1,0,0,1,0,1,1,0,0,1,0.3630839953
0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.3147308181
0,1,1,1,1,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0.9689625873
2,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0.8647294894
1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.2076178259
0,2,1,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-0.3253091096
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,-0.3537099257
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0.6924523726
0,2,1,0,0,1,0,0,1,0,1,0,2,1,0,0,1,0,1,0,-0.2994240809
0,2,1,0,1,2,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.3366358737
0,1,0,0,0,1,0,2,0,1,1,0,0,1,1,0,2,0,0,0,0.417032958
0,1,1,0,1,2,0,2,0,0,1,0,0,1,0,0,2,0,1,0,-0.1489469033
1,1,1,1,0,0,0,1,0,1,1,1,2,2,1,0,1,0,0,1,0.6796028552
0,0,1,1,1,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,-0.7839278531
0,2,1,0,0,2,1,0,1,1,1,0,0,1,1,1,1,0,0,1,-0.3909284475
0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,1,0,0.7519262728
0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,-1.0256216498
1,1,2,2,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0.6575161325
1,0,0,0,2,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,-0.1254503954
0,2,0,1,1,1,0,1,0,0,1,0,1,1,0,1,2,0,1,0,0.0109789402
0,0,1,1,1,0,0,2,0,1,1,0,0,2,0,1,2,0,0,2,0.2651459481
1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762487282
0,2,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,1,0,1,-0.0934763585
1,2,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.6730114524
0,1,1,0,0,2,0,1,1,1,0,0,1,2,1,0,1,0,1,0,-0.2045437326
1,2,0,1,2,1,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0.5829371689
0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,-0.1807393152
2,2,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,-0.2559375034
0,2,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,2,0,0.2630020074
0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,2,0,0,0,1.4892057269
1,1,2,0,0,2,0,1,0,2,0,0,2,0,0,0,1,1,0,0,0.3008015223
1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,-0.5533763833
1,0,1,0,0,2,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0.2995500107
0,0,1,0,0,2,0,1,0,1,1,0,2,1,0,0,0,0,0,1,0.5270306356
0,1,0,1,1,1,0,2,0,0,1,1,0,0,0,1,1,1,2,1,0.9212905226
0,1,1,0,0,2,0,0,0,0,0,2,0,2,1,0,0,1,0,0,0.8470651064
0,1,1,0,1,1,0,2,0,1,1,0,1,0,0,0,0,1,0,0,0.8441825014
1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,-0.369373192
2,0,0,0,0,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.2506166081
1,1,2,0,2,2,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0.5558237028
0,1,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0.4123656806
1,1,2,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,0,2,-0.2707367545
1,2,2,1,0,0,1,1,0,2,1,0,1,1,0,0,0,0,1,0,-0.2810738167
1,1,1,0,0,2,0,1,0,1,1,0,2,0,1,0,0,0,1,0,-0.4157746991
0,1,2,1,0,2,0,1,0,1,0,0,1,0,0,2,1,0,0,0,-0.4763110147
0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.5929941561
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1.0635995913
1,2,2,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.4931036721
2,1,2,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0.6176103553
1,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.1359798676
0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,2,0.476285241
1,1,0,1,1,2,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0.6071263205
0,1,2,0,1,0,0,0,1,1,1,1,0,0,0,2,1,0,0,1,0.3232113799
1,1,2,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.1021576625
0,1,0,0,1,1,0,0,0,1,1,1,2,1,0,1,0,0,0,0,-0.0564359456
0,2,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,2,0,1,-0.5392470847
0,2,1,0,0,1,0,2,1,0,1,0,1,1,0,1,1,1,0,1,-0.7748477671
0,1,0,0,1,0,0,1,2,0,1,0,1,1,0,1,0,0,0,1,0.1293176004
0,1,2,0,1,1,0,0,0,0,0,0,1,2,0,0,1,1,0,0,0.9034873705
0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0.0754801259
0,0,1,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,1,1,0.4477696217
0,0,1,2,0,1,0,2,1,1,1,0,2,0,0,0,0,0,1,2,0.5913175577
0,0,2,1,1,1,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0.3548621412
0,1,0,1,2,2,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0.318092096
0,1,2,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0.1348197357
0,0,1,0,2,1,1,1,0,2,0,0,1,1,1,0,2,0,0,0,0.5065033486
0,2,2,0,0,1,0,1,1,0,0,2,1,0,0,0,2,0,1,1,1.6019828399
0,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0.8713417619
1,0,0,1,0,1,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0.076491503
1,1,1,0,2,1,0,0,1,1,1,0,1,1,2,0,0,0,1,1,1.387446057
1,1,0,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.021879974
0,0,1,0,1,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0.2850273827
0,1,1,0,1,1,0,2,0,0,1,0,0,2,1,0,0,0,0,0,0.8605494178
0,2,2,1,0,1,0,0,0,1,1,1,2,1,0,1,1,0,0,1,-0.4542182384
1,1,0,0,1,0,0,2,0,0,0,0,2,0,1,1,0,0,1,0,0.7904623691
1,1,1,0,0,2,0,0,0,0,1,1,1,0,1,2,2,0,0,0,0.0929465461
0,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,-0.5660713917
1,1,0,2,1,0,0,2,0,0,0,0,2,0,1,1,0,1,1,0,-0.4582315541
0,1,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1.1357714983
0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,2,0,0,0,0.6484179863
1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.3543393397
0,1,1,1,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0.8899593649
0,0,2,0,1,0,0,0,0,1,1,0,0,1,0,1,2,1,1,1,1.102412979
0,1,0,1,1,2,0,1,0,1,1,1,0,1,0,0,1,2,0,0,1.2452971315
0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,2,1,1,1,0,-0.2843006474
0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,1,0,0,1,-0.4159441628
1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1.5224809027
0,1,0,0,1,1,0,2,0,0,0,0,1,1,0,1,1,0,1,0,0.768546079
0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0.3331045863
0,0,1,0,0,1,0,2,0,1,2,1,1,0,1,0,1,1,0,0,0.1181935318
1,1,1,1,0,1,0,1,0,1,1,0,1,2,0,0,0,0,0,0,0.8716018401
0,1,2,0,1,2,0,1,0,0,1,0,2,0,0,1,2,0,0,1,0.4819699615
0,1,1,0,1,1,0,1,0,0,1,0,2,1,0,0,1,0,1,0,-0.1774202599
0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,-0.9781783165
0,1,0,1,0,1,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0.2828358242
0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,1,1,1,0,-0.476283516
1,1,0,1,1,2,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0.039160182
0,2,1,1,1,1,0,1,0,1,1,0,0,2,0,0,1,0,1,1,0.548512816
1,2,1,0,1,2,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0.741206163
0,2,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1.0851267532
0,1,0,1,0,0,0,2,1,0,0,1,1,0,0,1,1,1,0,1,0.3391793248
1,0,0,0,1,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0.3608218012
1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1.1964074211
1,1,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0.1742283997
0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1.3190297856
0,1,0,0,2,1,0,1,0,2,0,0,1,1,0,1,1,0,1,1,1.5280250348
0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,1,0,0,2,-0.7169507736
2,0,0,2,2,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0.6929286292
2,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0.4598989758
0,0,0,0,0,2,0,2,0,0,1,0,1,0,0,1,2,0,0,1,-0.1024348432
1,1,1,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0.1263688478
1,1,1,1,1,2,0,2,0,0,1,0,1,0,1,0,0,0,0,1,0.7318290402
1,1,2,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,2,0.608573293
1,1,2,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,-0.0524807625
0,0,0,2,0,1,0,0,0,1,2,0,2,0,0,1,2,0,0,0,0.8034012826
0,1,2,1,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.1961004984
1,1,1,0,1,2,0,1,0,1,0,1,2,1,0,1,0,0,0,1,0.6799527611
0,1,1,0,2,1,0,1,1,1,1,1,2,0,1,0,1,1,1,1,0.7466211265
0,0,1,1,1,1,0,1,1,1,1,0,1,2,1,0,1,0,0,0,-0.8031765887
0,1,0,1,0,2,0,0,1,1,2,1,1,1,0,0,1,0,0,0,-0.0186110161
1,2,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.1047765784
0,1,0,0,0,1,0,2,0,1,1,1,1,1,1,0,1,0,0,0,-0.344568863
0,0,1,0,0,2,0,1,1,0,0,1,0,1,1,2,1,0,0,1,-0.1025263204
0,0,0,1,0,1,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0.3910159882
1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0.6287552094
1,1,1,0,0,1,0,1,1,2,2,0,1,0,0,1,1,1,0,1,0.05203749
1,1,0,0,2,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,-0.0390674055
0,2,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0.3772416206
1,0,1,1,0,2,0,1,0,0,2,0,0,0,0,1,1,1,1,0,0.3495625775
1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.3987572478
0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,2,1,0,0,0.6478106539
0,1,1,2,1,2,0,0,2,0,0,2,1,2,0,0,1,0,0,0,1.3171247071
1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,2,1,1,0,0,-0.0899462859
1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0.4909460172
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.2190216945
1,0,1,0,0,1,0,2,0,1,1,0,2,0,1,0,1,0,0,0,0.0906397326
1,0,1,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,0,1,0.5101768809
1,1,1,1,0,2,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.6326502634
1,2,0,1,0,1,0,0,0,1,1,0,2,2,0,1,0,0,1,1,0.7546261551
1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.5711769924
1,1,2,1,0,2,0,0,1,1,0,1,1,0,0,2,1,1,0,0,0.620795663
0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,1,1,0,1,0,-0.5744239806
1,0,1,0,1,2,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.4364332982
0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,2,0,0,1,-0.1883797486
0,1,1,1,0,0,0,2,1,0,1,1,0,2,0,0,0,0,1,0,-0.3584387156
0,2,0,1,0,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,-0.2071894803
1,1,2,1,0,1,0,1,1,1,0,0,1,0,0,1,2,0,0,0,0.7445313226
1,1,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,1,0,-0.25566954
0,1,1,0,0,2,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1.0188638627
0,2,0,1,2,2,0,1,0,1,0,0,1,0,0,1,0,1,0,1,-0.4942727138
1,0,1,1,0,1,0,1,1,2,0,1,0,1,0,1,1,1,0,1,0.0336891329
1,1,0,0,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,1,0.0242742607
1,1,0,1,0,1,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0.0112568713
0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,1,1,1,0.9245822265
0,2,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,-0.545430601
1,2,1,1,0,0,0,1,1,0,2,0,0,0,0,0,2,0,0,1,0.3453266935
0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0.386327605
1,1,0,0,2,2,0,1,0,0,0,1,1,1,1,0,2,0,0,1,0.0317388768
0,2,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,-0.360937209
1,2,2,0,1,0,0,2,0,0,0,1,1,0,1,0,2,0,0,0,-0.2125086854
